,Lat,Lon,Cls,species,country_code,state,Alt,Alt_zone,presence
11066,29.43212127685547,-98.7366714477539,Cfa,12024,US,Texas,270.0,3,1
11067,45.0542106628418,-105.87803649902344,BSk,12024,US,Montana,1023.0,5,1
11068,33.0341796875,-96.65995025634766,Cfa,12024,US,Texas,169.0,3,1
11069,28.008092880249023,-97.82261657714844,Cfa,12024,US,Texas,21.0,1,1
11070,32.910247802734375,-116.24876403808594,Csa,12024,US,California,324.0,3,1
11071,36.42959213256836,-114.5138168334961,BWk,12024,US,Nevada,616.0,4,1
11072,33.36288833618164,-111.98591613769533,BWh,12024,US,Arizona,420.0,3,1
11073,32.43638229370117,-111.22244262695312,BSh,12024,US,Arizona,604.0,4,1
11074,32.28544235229492,-101.49000549316406,BSk,12024,US,Texas,779.0,4,1
11075,33.42904281616211,-112.0234146118164,BWh,12024,US,Arizona,327.0,3,1
11076,30.01673698425293,-97.88074493408205,Cfa,12024,US,Texas,228.0,3,1
11077,29.90140151977539,-95.8165054321289,Cfa,12024,US,Texas,51.0,2,1
11078,33.29216766357422,-116.1074447631836,BSh,12024,US,California,242.0,3,1
11079,29.258132934570312,-89.9537124633789,Cfa,12024,US,Louisiana,5.0,1,1
11080,27.669565200805664,-97.32907104492188,Cfa,12024,US,Texas,3.0,1,1
11081,26.10690689086914,-81.7706069946289,Aw,12024,US,Florida,7.0,1,1
11082,29.53672790527344,-96.28319549560548,Cfa,12024,US,Texas,51.0,2,1
11083,30.74668312072754,-97.41192626953124,Cfa,12024,US,Texas,176.0,3,1
11084,30.37987327575684,-88.51847839355469,Cfa,12024,US,Mississippi,10.0,1,1
11085,27.83380126953125,-97.0856475830078,Cfa,12024,US,Texas,4.0,1,1
11086,26.963844299316406,-80.31072998046875,Af,12024,US,Florida,10.0,1,1
11087,30.348663330078125,-90.06170654296875,Cfa,12024,US,Louisiana,1.0,1,1
11088,32.918785095214844,-97.0591049194336,Cfa,12024,US,Texas,190.0,3,1
11089,33.03327560424805,-116.9505386352539,Csa,12024,US,California,420.0,3,1
11090,28.618125915527344,-80.79045104980469,Cfa,12024,US,Florida,0.0,1,1
11091,31.561628341674805,-109.71990203857422,BSk,12024,US,Arizona,1244.0,5,1
11092,29.127641677856445,-82.4091796875,Cfa,12024,US,Florida,21.0,1,1
11093,28.5,-81.58999633789062,Cfa,12024,US,Florida,37.0,2,1
11094,29.3812255859375,-95.67864990234376,Cfa,12024,US,Texas,21.0,1,1
11095,28.08881568908692,-81.9687271118164,Cfa,12024,US,Florida,60.0,2,1
11096,29.804672241210938,-93.34934997558594,Cfa,12024,US,Louisiana,1.0,1,1
11097,33.15005111694336,-96.90090942382812,Cfa,12024,US,Texas,179.0,3,1
11098,38.5669174194336,-110.7145767211914,BSk,12024,US,Utah,1540.0,6,1
11099,29.94147109985352,-97.90218353271484,Cfa,12024,US,Texas,205.0,3,1
11100,33.36295318603516,-111.98619079589844,BWh,12024,US,Arizona,420.0,3,1
11101,34.04840087890625,-116.18426513671876,BWk,12024,US,California,1243.0,5,1
11102,33.05769729614258,-96.6712875366211,Cfa,12024,US,Texas,169.0,3,1
11103,32.36725616455078,-96.85460662841795,Cfa,12024,US,Texas,185.0,3,1
11104,35.08307266235352,-109.79476928710938,BSk,12024,US,Arizona,1785.0,6,1
11105,29.536460876464844,-94.76207733154295,Cfa,12024,US,Texas,3.0,1,1
11106,26.59739875793457,-80.18043518066406,Af,12024,US,Florida,10.0,1,1
11107,30.45409774780273,-88.68262481689453,Cfa,12024,US,Mississippi,7.0,1,1
11108,31.552350997924805,-109.70857238769533,BSk,12024,US,Arizona,1246.0,5,1
11109,34.469093322753906,-118.4148941040039,Csb,12024,US,California,567.0,4,1
11110,27.810266494750977,-80.51581573486328,Cfa,12024,US,Florida,9.0,1,1
11111,33.88475799560547,-117.1047592163086,Csa,12024,US,California,435.0,3,1
11112,36.985111236572266,-122.06207275390624,Csb,12024,US,California,132.0,3,1
11113,27.841196060180664,-97.64704895019533,Cfa,12024,US,Texas,25.0,2,1
11114,27.31404685974121,-97.72721099853516,Cfa,12024,US,Texas,6.0,1,1
11115,26.44648742675781,-81.84159088134766,Aw,64985,US,Florida,8.0,1,1
11116,30.12558364868164,-84.69418334960938,Cfa,64985,US,Florida,31.0,2,1
11117,28.30233383178711,-82.05349731445312,Cfa,64985,US,Florida,39.0,2,1
11118,26.870227813720703,-82.30193328857422,Cfa,64985,US,Florida,5.0,1,1
11119,27.48228454589844,-82.3442611694336,Cfa,64985,US,Florida,22.0,1,1
11120,34.14850234985352,-77.86741638183594,Cfa,64985,US,North Carolina,9.0,1,1
11121,28.5,-80.98483276367188,Cfa,64985,US,Florida,12.0,1,1
11122,29.371335983276367,-83.0494613647461,Cfa,64985,US,Florida,18.0,1,1
11123,30.02048110961914,-81.39990997314453,Cfa,64985,US,Florida,16.0,1,1
11124,28.594425201416016,-80.87724304199219,Cfa,64985,US,Florida,13.0,1,1
11125,27.69095039367676,-81.55917358398438,Cfa,64985,US,Florida,36.0,2,1
11126,34.167236328125,-77.97381591796875,Cfa,64985,US,North Carolina,-2.0,0,1
11127,26.49811363220215,-81.75187683105469,Aw,64985,US,Florida,14.0,1,1
11128,28.50981712341309,-80.97990417480469,Cfa,64985,US,Florida,13.0,1,1
11129,27.943603515625,-81.3706283569336,Cfa,64985,US,Florida,15.0,1,1
11130,30.13576889038086,-84.1197509765625,Cfa,64985,US,Florida,10.0,1,1
11131,29.56977081298828,-82.20353698730469,Cfa,64985,US,Florida,41.0,2,1
11132,28.02205276489257,-82.63798522949219,Cfa,64985,US,Florida,7.0,1,1
11133,26.337575912475582,-81.55299377441406,Aw,64985,US,Florida,16.0,1,1
11134,28.28480529785156,-82.03925323486328,Cfa,64985,US,Florida,37.0,2,1
11135,34.60743713378906,-76.98873138427734,Cfa,64985,US,North Carolina,0.0,1,1
11136,30.862287521362305,-89.00325012207031,Cfa,64985,US,Mississippi,55.0,2,1
11137,25.93655204772949,-81.10503387451172,Aw,64985,US,Florida,5.0,1,1
11138,27.57813835144043,-81.02290344238281,Cfa,64985,US,Florida,23.0,1,1
11139,34.111351013183594,-77.96359252929688,Cfa,64985,US,North Carolina,7.0,1,1
11140,28.486204147338867,-81.10027313232422,Cfa,64985,US,Florida,23.0,1,1
11141,30.18170166015625,-84.44452667236328,Cfa,64985,US,Florida,21.0,1,1
11142,29.20401954650879,-83.00006866455078,Cfa,64985,US,Florida,16.0,1,1
11143,30.293190002441406,-84.14012908935547,Cfa,64985,US,Florida,18.0,1,1
11144,27.00284194946289,-80.1052474975586,Cfa,64985,US,Florida,6.0,1,1
11145,28.55767059326172,-81.0301742553711,Cfa,64985,US,Florida,19.0,1,1
11146,35.719364166259766,-77.5303955078125,Cfa,64985,US,North Carolina,20.0,1,1
11147,30.107711791992188,-84.82032012939453,Cfa,64985,US,Florida,18.0,1,1
11148,28.32049560546875,-82.43821716308594,Cfa,64985,US,Florida,29.0,2,1
11149,28.29438781738281,-80.70759582519531,Cfa,64985,US,Florida,12.0,1,1
11150,28.5004997253418,-80.98922729492188,Cfa,64985,US,Florida,11.0,1,1
11151,30.412691116333008,-88.74481201171875,Cfa,64985,US,Mississippi,7.0,1,1
11152,26.987979888916016,-82.2832260131836,Cfa,64985,US,Florida,5.0,1,1
11153,30.145238876342773,-84.10482025146484,Cfa,64985,US,Florida,14.0,1,1
11154,27.50822639465332,-82.35789489746094,Cfa,64985,US,Florida,14.0,1,1
11155,26.6107120513916,-82.11680603027344,Cfa,64985,US,Florida,8.0,1,1
11156,25.40337181091309,-80.65995788574219,Aw,64985,US,Florida,9.0,1,1
11157,30.419755935668945,-88.6470718383789,Cfa,64985,US,Mississippi,6.0,1,1
11158,27.01815795898437,-82.27922821044922,Cfa,64985,US,Florida,5.0,1,1
11159,28.25567626953125,-82.58519744873047,Cfa,64985,US,Florida,17.0,1,1
11160,29.67627716064453,-85.20340728759766,Cfa,64985,US,Florida,7.0,1,1
11161,28.62711524963379,-82.35590362548828,Cfa,64985,US,Florida,30.0,2,1
11162,30.42913055419922,-88.43025970458984,Cfa,64985,US,Mississippi,6.0,1,1
11163,30.45244598388672,-88.65221405029297,Cfa,64985,US,Mississippi,3.0,1,1
11164,28.52614974975586,-81.09488677978516,Cfa,64985,US,Florida,25.0,2,1
11165,28.39138412475586,-81.37238311767578,Cfa,64985,US,Florida,29.0,2,1
11166,30.42189216613769,-84.10643768310547,Cfa,64985,US,Florida,26.0,2,1
11167,28.109912872314453,-81.03607177734375,Cfa,64985,US,Florida,23.0,1,1
11168,28.55766487121582,-81.0301742553711,Cfa,64985,US,Florida,19.0,1,1
11169,30.507064819335938,-88.62447357177734,Cfa,64985,US,Mississippi,5.0,1,1
11170,28.765300750732425,-80.88301849365234,Cfa,64985,US,Florida,11.0,1,1
11171,27.952600479125977,-81.3525161743164,Cfa,64985,US,Florida,21.0,1,1
11172,29.559579849243164,-82.19539642333984,Cfa,64985,US,Florida,47.0,2,1
11173,27.53087615966797,-81.4181137084961,Cfa,64985,US,Florida,37.0,2,1
11174,25.43498992919922,-80.72201538085938,Aw,64985,US,Florida,2.0,1,1
11175,29.962024688720703,-81.64055633544922,Cfa,64985,US,Florida,14.0,1,1
11176,26.740217208862305,-81.68160247802734,Cfa,64985,US,Florida,7.0,1,1
11177,36.86392593383789,-77.01579284667969,Cfa,64985,US,Virginia,31.0,2,1
11178,28.798303604125977,-81.44758605957031,Cfa,64985,US,Florida,26.0,2,1
11179,27.70585250854492,-81.28578186035156,Cfa,64985,US,Florida,43.0,2,1
11180,26.73380279541016,-80.2516860961914,Af,64985,US,Florida,9.0,1,1
11181,28.36328887939453,-81.2061538696289,Cfa,64985,US,Florida,25.0,2,1
11182,28.351655960083008,-81.20536041259766,Cfa,64985,US,Florida,22.0,1,1
11183,28.315093994140625,-82.04356384277344,Cfa,64985,US,Florida,37.0,2,1
11184,27.825550079345703,-81.59519958496094,Cfa,64985,US,Florida,45.0,2,1
11185,26.441774368286133,-81.84268188476562,Aw,64985,US,Florida,7.0,1,1
11186,34.41594314575195,-77.64143371582031,Cfa,64985,US,North Carolina,7.0,1,1
11187,30.24032592773437,-87.81993103027344,Cfa,64985,US,Alabama,9.0,1,1
11188,34.762821197509766,-76.60639953613281,Cfa,64985,US,North Carolina,0.0,1,1
11189,29.51761245727539,-82.27455139160156,Cfa,64985,US,Florida,32.0,2,1
11190,29.596023559570312,-82.2305679321289,Cfa,64985,US,Florida,25.0,2,1
11191,28.06305694580078,-82.34092712402344,Cfa,64985,US,Florida,14.0,1,1
11192,28.610036849975582,-80.71543884277344,Cfa,64985,US,Florida,1.0,1,1
11193,30.37972450256348,-87.1263656616211,Cfa,64985,US,Florida,8.0,1,1
11194,28.35305595397949,-81.20201110839844,Cfa,64985,US,Florida,23.0,1,1
11195,27.79700088500977,-81.47233581542969,Cfa,64985,US,Florida,38.0,2,1
11196,30.016355514526367,-81.34001922607422,Cfa,64985,US,Florida,13.0,1,1
11197,28.498565673828125,-80.99773406982422,Cfa,64985,US,Florida,22.0,1,1
11198,30.379871368408203,-87.12705993652344,Cfa,64985,US,Florida,8.0,1,1
11199,27.67062187194824,-81.46630096435547,Cfa,64985,US,Florida,33.0,2,1
11200,27.18284034729004,-81.35208129882812,Cfa,64985,US,Florida,46.0,2,1
11201,28.35305595397949,-81.20201110839844,Cfa,64985,US,Florida,23.0,1,1
11202,36.91843032836914,-77.04679870605469,Cfa,64985,US,Virginia,46.0,2,1
11203,25.765268325805664,-80.42943572998047,Am,64985,US,Florida,8.0,1,1
11204,30.4363956451416,-84.11152648925781,Cfa,64985,US,Florida,23.0,1,1
11205,28.51936721801757,-81.09526824951172,Cfa,64985,US,Florida,23.0,1,1
11206,26.94999885559082,-82.26536560058594,Cfa,64985,US,Florida,8.0,1,1
11207,30.02408599853516,-81.33332824707031,Cfa,64985,US,Florida,1.0,1,1
11208,33.1165657043457,-79.69490814208984,Cfa,64985,US,South Carolina,12.0,1,1
11209,27.17974090576172,-81.36371612548828,Cfa,64985,US,Florida,49.0,2,1
11210,30.35074615478516,-84.28430938720703,Cfa,64985,US,Florida,21.0,1,1
11211,28.01007080078125,-81.48163604736328,Cfa,64985,US,Florida,28.0,2,1
11212,25.830394744873047,-80.363525390625,Am,64985,US,Florida,11.0,1,1
11213,28.130260467529297,-82.65668487548828,Cfa,64985,US,Florida,19.0,1,1
11214,29.56183624267578,-82.19513702392578,Cfa,64985,US,Florida,47.0,2,1
11215,26.45929336547852,-81.7732925415039,Aw,64985,US,Florida,11.0,1,1
11216,27.33271217346192,-82.2615966796875,Cfa,64985,US,Florida,19.0,1,1
11217,29.57323455810547,-82.62462615966797,Cfa,64985,US,Florida,22.0,1,1
11218,29.57123565673828,-82.19810485839844,Cfa,64985,US,Florida,43.0,2,1
11219,33.1683349609375,-79.625,Cfa,64985,US,South Carolina,14.0,1,1
11220,28.24229621887207,-82.55288696289062,Cfa,64985,US,Florida,17.0,1,1
11221,27.181753158569336,-81.35364532470703,Cfa,64985,US,Florida,46.0,2,1
11222,26.70808982849121,-81.93844604492188,Cfa,64985,US,Florida,6.0,1,1
11223,28.51936149597168,-81.09532928466797,Cfa,64985,US,Florida,23.0,1,1
11224,30.404237747192383,-82.37556457519531,Cfa,64985,US,Florida,43.0,2,1
11225,29.67484474182129,-85.1741714477539,Cfa,64985,US,Florida,6.0,1,1
11226,28.617387771606445,-82.55230712890625,Cfa,64985,US,Florida,14.0,1,1
11227,27.920652389526367,-81.59912109375,Cfa,64985,US,Florida,43.0,2,1
11228,34.61729049682617,-76.84911346435547,Cfa,64985,US,North Carolina,0.0,1,1
11229,27.54281234741211,-82.11128234863281,Cfa,64985,US,Florida,37.0,2,1
11230,34.72930145263672,-76.89454650878906,Cfa,64985,US,North Carolina,6.0,1,1
11231,36.86322784423828,-77.18583679199219,Cfa,64985,US,Virginia,21.0,1,1
11232,26.35565757751465,-81.55960083007812,Aw,64985,US,Florida,10.0,1,1
11233,28.15967559814453,-82.66345977783203,Cfa,64985,US,Florida,13.0,1,1
11234,30.439088821411133,-86.95233154296875,Cfa,64985,US,Florida,8.0,1,1
11235,30.18508529663086,-84.13916015625,Cfa,64985,US,Florida,11.0,1,1
11236,27.91010475158692,-81.4516830444336,Cfa,64985,US,Florida,35.0,2,1
11237,28.59121322631836,-81.18477630615234,Cfa,64985,US,Florida,20.0,1,1
11238,29.5816593170166,-82.17750549316406,Cfa,64985,US,Florida,43.0,2,1
11239,30.27999687194824,-87.60527801513672,Cfa,64985,US,Alabama,11.0,1,1
11240,29.57125473022461,-82.19810485839844,Cfa,64985,US,Florida,43.0,2,1
11241,28.48150062561035,-82.64173126220703,Cfa,64985,US,Florida,0.0,1,1
11242,26.195358276367188,-81.0541000366211,Aw,64985,US,Florida,8.0,1,1
11243,26.96762084960937,-82.35342407226562,Cfa,64985,US,Florida,6.0,1,1
11244,27.839893341064453,-82.29373931884766,Cfa,64985,US,Florida,34.0,2,1
11245,30.02929306030273,-85.41809844970703,Cfa,64985,US,Florida,7.0,1,1
11246,34.635154724121094,-76.84707641601562,Cfa,64985,US,North Carolina,0.0,1,1
11247,26.708904266357425,-81.93766784667969,Cfa,64985,US,Florida,8.0,1,1
11248,27.89793586730957,-81.45134735107422,Cfa,64985,US,Florida,38.0,2,1
11249,34.697723388671875,-76.99921417236328,Cfa,64985,US,North Carolina,1.0,1,1
11250,25.777368545532227,-80.43345642089844,Am,64985,US,Florida,6.0,1,1
11251,30.040225982666016,-81.49671173095703,Cfa,64985,US,Florida,18.0,1,1
11252,28.11163902282715,-82.31266021728516,Cfa,64985,US,Florida,27.0,2,1
11253,27.75912094116211,-81.4229736328125,Cfa,64985,US,Florida,25.0,2,1
11254,26.9950008392334,-80.15121459960938,Af,64985,US,Florida,4.0,1,1
11255,30.431020736694336,-88.4283676147461,Cfa,64985,US,Mississippi,4.0,1,1
11256,25.3956241607666,-80.69493865966797,Aw,64985,US,Florida,8.0,1,1
11257,32.48723220825195,-81.19337463378906,Cfa,64985,US,Georgia,16.0,1,1
11258,26.094385147094727,-81.63377380371094,Aw,64985,US,Florida,10.0,1,1
11259,26.049898147583008,-81.70101928710938,Aw,64985,US,Florida,9.0,1,1
11260,28.0545711517334,-81.0224380493164,Cfa,64985,US,Florida,22.0,1,1
11261,26.873825073242188,-81.86779022216797,Cfa,64985,US,Florida,12.0,1,1
11262,29.56446075439453,-82.18963623046875,Cfa,64985,US,Florida,50.0,2,1
11263,30.371395111083984,-87.12655639648438,Cfa,64985,US,Florida,10.0,1,1
11264,28.48139762878418,-81.13802337646484,Cfa,64985,US,Florida,22.0,1,1
11265,30.241575241088867,-84.20846557617188,Cfa,64985,US,Florida,9.0,1,1
11266,27.551898956298828,-82.10400390625,Cfa,64985,US,Florida,38.0,2,1
11267,28.717464447021484,-81.15521240234375,Cfa,64985,US,Florida,14.0,1,1
11268,27.66915512084961,-81.54026794433594,Cfa,64985,US,Florida,35.0,2,1
11269,27.179183959960938,-81.35216522216797,Cfa,64985,US,Florida,45.0,2,1
11270,26.003801345825195,-81.60993957519531,Aw,64985,US,Florida,8.0,1,1
11271,28.342098236083984,-81.20816040039062,Cfa,64985,US,Florida,33.0,2,1
11272,33.06599044799805,-79.7065200805664,Cfa,64985,US,South Carolina,17.0,1,1
11273,27.256250381469727,-80.25187683105469,Cfa,64985,US,Florida,6.0,1,1
11274,34.62845230102539,-76.99846649169922,Cfa,64985,US,North Carolina,0.0,1,1
11275,34.56839370727539,-77.73117065429688,Cfa,64985,US,North Carolina,13.0,1,1
11276,34.724552154541016,-76.98572540283203,Cfa,64985,US,North Carolina,12.0,1,1
11277,27.80659866333008,-81.55548858642578,Cfa,64985,US,Florida,46.0,2,1
11278,29.97025680541992,-81.63282012939453,Cfa,64985,US,Florida,12.0,1,1
11279,30.43013000488281,-88.4287338256836,Cfa,64985,US,Mississippi,4.0,1,1
11280,28.48326301574707,-81.10563659667969,Cfa,64985,US,Florida,16.0,1,1
11281,28.353065490722656,-81.20201110839844,Cfa,64985,US,Florida,23.0,1,1
11282,30.42947006225586,-86.6791000366211,Cfa,64985,US,Florida,19.0,1,1
11283,29.93033599853516,-81.6678466796875,Cfa,64985,US,Florida,15.0,1,1
11284,26.16438865661621,-81.35237121582031,Aw,64985,US,Florida,12.0,1,1
11285,26.871627807617188,-81.93730926513672,Cfa,64985,US,Florida,9.0,1,1
11286,25.42857551574707,-80.72286224365234,Aw,64985,US,Florida,6.0,1,1
11287,28.617387771606445,-82.55230712890625,Cfa,64985,US,Florida,14.0,1,1
11288,28.52806854248047,-81.09239196777344,Cfa,64985,US,Florida,24.0,1,1
11289,28.452850341796875,-81.74234771728516,Cfa,64985,US,Florida,39.0,2,1
11290,30.317928314208984,-87.39959716796875,Cfa,64985,US,Florida,8.0,1,1
11291,30.423145294189453,-84.10492706298828,Cfa,64985,US,Florida,27.0,2,1
11292,28.2379150390625,-80.81476593017578,Cfa,64985,US,Florida,6.0,1,1
11293,27.470378875732425,-81.56426239013672,Cfa,64985,US,Florida,37.0,2,1
11294,28.75045585632324,-82.5542221069336,Cfa,64985,US,Florida,9.0,1,1
11295,29.555814743041992,-82.61805725097656,Cfa,64985,US,Florida,19.0,1,1
11296,28.626895904541016,-82.35592651367188,Cfa,64985,US,Florida,39.0,2,1
11297,30.320241928100582,-81.87026977539062,Cfa,64985,US,Florida,31.0,2,1
11298,30.974578857421875,-89.05745697021484,Cfa,64985,US,Mississippi,49.0,2,1
11299,27.21690368652344,-82.3383560180664,Cfa,64985,US,Florida,9.0,1,1
11300,29.68073081970215,-85.18513488769531,Cfa,64985,US,Florida,8.0,1,1
11301,31.18958282470703,-88.86447143554688,Cfa,64985,US,Mississippi,48.0,2,1
11302,30.150222778320312,-84.54027557373047,Cfa,64985,US,Florida,23.0,1,1
11303,30.37047576904297,-87.12760925292969,Cfa,64985,US,Florida,13.0,1,1
11304,28.5197868347168,-81.09535217285156,Cfa,64985,US,Florida,23.0,1,1
11305,27.020658493041992,-82.39392852783203,Cfa,64985,US,Florida,12.0,1,1
11306,26.733217239379883,-80.24847412109375,Af,64985,US,Florida,10.0,1,1
11307,27.169628143310547,-82.47105407714844,Cfa,64985,US,Florida,6.0,1,1
11308,28.31727600097656,-81.2895736694336,Cfa,64985,US,Florida,12.0,1,1
11309,34.742698669433594,-76.85900115966797,Cfa,64985,US,North Carolina,10.0,1,1
11310,35.193809509277344,-79.710205078125,Cfa,64985,US,North Carolina,174.0,3,1
11311,27.82594490051269,-81.6021957397461,Cfa,64985,US,Florida,46.0,2,1
11312,30.023908615112305,-84.40955352783203,Cfa,64985,US,Florida,14.0,1,1
11313,27.906707763671875,-81.2906723022461,Cfa,64985,US,Florida,13.0,1,1
11314,27.18124771118164,-81.3522720336914,Cfa,64985,US,Florida,45.0,2,1
11315,25.99405860900879,-81.2825927734375,Aw,64985,US,Florida,5.0,1,1
11316,28.10540580749512,-81.45587921142578,Cfa,64985,US,Florida,19.0,1,1
11317,26.511642456054688,-81.84703826904297,Cfa,64985,US,Florida,10.0,1,1
11318,25.2866153717041,-80.89865112304688,Aw,64985,US,Florida,4.0,1,1
11319,28.34458351135254,-81.1958236694336,Cfa,64985,US,Florida,27.0,2,1
11320,29.99573135375977,-85.0015640258789,Cfa,64985,US,Florida,3.0,1,1
11321,25.826892852783203,-80.43489074707031,Am,64985,US,Florida,6.0,1,1
11322,30.379716873168945,-87.12726593017578,Cfa,64985,US,Florida,11.0,1,1
11323,30.41681480407715,-84.1357650756836,Cfa,64985,US,Florida,34.0,2,1
11324,30.8620719909668,-81.589599609375,Cfa,64985,US,Georgia,5.0,1,1
11325,28.12574958801269,-81.42488098144531,Cfa,64985,US,Florida,21.0,1,1
11326,27.69181632995605,-81.49688720703125,Cfa,64985,US,Florida,33.0,2,1
11327,33.06619644165039,-79.6720199584961,Cfa,64985,US,South Carolina,12.0,1,1
11328,29.99897193908692,-84.48347473144531,Cfa,64985,US,Florida,10.0,1,1
11329,28.76526260375977,-81.33443450927734,Cfa,64985,US,Florida,22.0,1,1
11330,30.380311965942383,-87.12931060791016,Cfa,64985,US,Florida,13.0,1,1
11331,28.13338851928711,-81.54800415039062,Cfa,64985,US,Florida,27.0,2,1
11332,29.72189140319824,-85.29694366455078,Cfa,64985,US,Florida,3.0,1,1
11333,26.457826614379883,-81.76995086669922,Aw,64985,US,Florida,11.0,1,1
11334,28.420860290527344,-82.65818786621094,Cfa,64985,US,Florida,9.0,1,1
11335,27.607585906982425,-81.59866333007812,Cfa,64985,US,Florida,30.0,2,1
11336,27.57661437988281,-81.52870178222656,Cfa,64985,US,Florida,52.0,2,1
11337,30.363842010498047,-87.13056945800781,Cfa,64985,US,Florida,0.0,1,1
11338,25.38377952575684,-80.66419219970703,Aw,64985,US,Florida,8.0,1,1
11339,30.29483795166016,-87.46112823486328,Cfa,64985,US,Alabama,6.0,1,1
11340,28.772645950317383,-82.44503784179688,Cfa,64985,US,Florida,32.0,2,1
11341,34.92532730102539,-79.52781677246094,Cfa,64985,US,North Carolina,109.0,3,1
11342,26.464025497436523,-81.7776107788086,Aw,64985,US,Florida,7.0,1,1
11343,31.011022567749023,-87.36763763427734,Cfa,64985,US,Alabama,90.0,2,1
11344,29.68039321899414,-85.2001724243164,Cfa,64985,US,Florida,8.0,1,1
11345,30.39800453186035,-88.75092315673828,Cfa,64985,US,Mississippi,12.0,1,1
11346,30.29404258728028,-87.46541595458984,Cfa,64985,US,Alabama,2.0,1,1
11347,30.5778751373291,-88.649658203125,Cfa,64985,US,Mississippi,38.0,2,1
11348,28.629732131958008,-82.35496520996094,Cfa,64985,US,Florida,42.0,2,1
11349,26.732053756713867,-81.89926147460938,Cfa,64985,US,Florida,11.0,1,1
11350,28.14136505126953,-82.38919067382812,Cfa,64985,US,Florida,22.0,1,1
11351,27.61458778381348,-81.42781066894531,Cfa,64985,US,Florida,37.0,2,1
11352,34.8828010559082,-79.56563568115234,Cfa,64985,US,North Carolina,106.0,3,1
11353,34.034549713134766,-77.84326171875,Cfa,64985,US,North Carolina,0.0,1,1
11354,29.5637149810791,-82.31873321533203,Cfa,64985,US,Florida,20.0,1,1
11355,28.37122917175293,-81.27667236328125,Cfa,64985,US,Florida,26.0,2,1
11356,28.595579147338867,-81.04383087158203,Cfa,64985,US,Florida,10.0,1,1
11357,30.350027084350582,-84.28455352783203,Cfa,64985,US,Florida,21.0,1,1
11358,30.23615264892578,-87.826416015625,Cfa,64985,US,Alabama,4.0,1,1
11359,27.827333450317383,-81.60741424560547,Cfa,64985,US,Florida,40.0,2,1
11360,30.400802612304688,-81.89859008789062,Cfa,64985,US,Florida,30.0,2,1
11361,35.91044616699219,-75.646484375,Cfa,64985,US,North Carolina,0.0,1,1
11362,29.107139587402344,-81.36910247802734,Cfa,64985,US,Florida,16.0,1,1
11363,27.17810440063477,-81.35745239257812,Cfa,64985,US,Florida,47.0,2,1
11364,31.03585433959961,-87.67101287841797,Cfa,64985,US,Alabama,78.0,2,1
11365,26.931228637695312,-80.25862121582031,Af,64985,US,Florida,8.0,1,1
11366,25.87706756591797,-81.0303726196289,Aw,64985,US,Florida,12.0,1,1
11367,34.73350524902344,-76.89344787597656,Cfa,64985,US,North Carolina,11.0,1,1
11368,27.863380432128903,-80.87358856201172,Cfa,64985,US,Florida,17.0,1,1
11369,26.92596244812012,-82.3230209350586,Cfa,64985,US,Florida,5.0,1,1
11370,25.989219665527344,-81.57901763916016,Aw,64985,US,Florida,5.0,1,1
11371,25.753530502319336,-81.03540802001953,Aw,64985,US,Florida,5.0,1,1
11372,27.574369430541992,-81.02228546142578,Cfa,64985,US,Florida,22.0,1,1
11373,29.176050186157227,-82.36418914794922,Cfa,64985,US,Florida,51.0,2,1
11374,30.431602478027344,-88.42779541015625,Cfa,64985,US,Mississippi,3.0,1,1
11375,30.29416275024414,-87.46514129638672,Cfa,64985,US,Alabama,2.0,1,1
11376,28.487287521362305,-81.10012817382812,Cfa,64985,US,Florida,23.0,1,1
11377,28.750995635986328,-82.5549087524414,Cfa,64985,US,Florida,9.0,1,1
11378,27.66631317138672,-81.53216552734375,Cfa,64985,US,Florida,31.0,2,1
11379,28.92698097229004,-82.29573822021484,Cfa,64985,US,Florida,19.0,1,1
11380,26.73179244995117,-81.89966583251953,Cfa,64985,US,Florida,11.0,1,1
11381,27.73302459716797,-82.6567153930664,Cfa,64985,US,Florida,6.0,1,1
11382,29.776100158691406,-82.10295867919922,Cfa,64985,US,Florida,43.0,2,1
11383,28.52094459533692,-81.0953598022461,Cfa,64985,US,Florida,21.0,1,1
11384,30.57329559326172,-88.72298431396484,Cfa,64985,US,Mississippi,39.0,2,1
11385,27.17535781860352,-81.36071014404297,Cfa,64985,US,Florida,46.0,2,1
11386,27.13893699645996,-81.3491439819336,Cfa,64985,US,Florida,45.0,2,1
11387,30.40062522888184,-88.75469970703125,Cfa,64985,US,Mississippi,6.0,1,1
11388,30.703048706054688,-85.92884063720703,Cfa,64985,US,Florida,27.0,2,1
11389,27.959444046020508,-81.01277923583984,Cfa,64985,US,Florida,25.0,2,1
11390,26.8018741607666,-81.96405029296875,Cfa,64985,US,Florida,14.0,1,1
11391,28.617387771606445,-82.55230712890625,Cfa,64985,US,Florida,14.0,1,1
11392,34.04962158203125,-77.92000579833984,Cfa,64985,US,North Carolina,3.0,1,1
11393,33.35870742797852,-81.68610382080078,Cfa,64985,US,South Carolina,115.0,3,1
11394,27.36664390563965,-80.33980560302734,Cfa,64985,US,Florida,10.0,1,1
11395,30.5354118347168,-84.28929901123047,Cfa,64985,US,Florida,70.0,2,1
11396,30.35325813293457,-84.2894515991211,Cfa,64985,US,Florida,21.0,1,1
11397,30.265106201171875,-87.62345123291016,Cfa,64985,US,Alabama,11.0,1,1
